Timestamp_ms,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
29863,-1,0,-1,0,0,-1,0,0
29918,8,0,-2,-4,-1,0,1,2
29973,-10,-3,-3,-1,-1,-1,-1,0
30026,-4,-2,-1,0,-1,-1,-2,1
30080,1,2,-1,-3,-1,-1,-1,-5
30136,8,1,-1,-1,0,-1,-2,2
30199,10,-2,-1,-2,0,-2,0,-1
30260,-4,0,1,-1,-1,-1,1,1
30317,18,1,-2,-1,0,2,1,9
30364,-5,1,-2,-2,0,-2,0,7
30422,-12,0,0,0,0,-4,-4,-11
30484,21,0,-1,-1,-1,-1,0,12
30547,12,2,0,-4,-3,-2,-3,5
30604,5,0,2,0,1,-2,-2,2
30661,0,-1,-2,0,-2,-1,-1,-1
30723,-8,-1,-3,-3,-1,0,-2,-3
30785,-5,-2,0,2,0,-1,-1,-1
30844,-17,-2,0,-2,0,-3,-3,-12
30895,5,-1,-2,1,-1,0,1,-3
30949,-6,-3,2,0,0,-1,1,-6
31002,-2,-1,1,-1,1,-1,0,4
31054,0,2,2,-2,-1,-2,-1,0
31107,18,-1,-1,-2,-1,0,1,7
31159,5,3,3,5,2,0,4,-4
