timestamp,sample_number,label,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
4.313565,462,clench,-10,-11,-22,0,18,-2,6,-11
4.313570,463,clench,-1,35,10,4,-9,-3,-13,7
4.326529,464,clench,-7,33,-6,-12,-14,10,60,9
4.326550,465,clench,13,15,14,3,11,5,-42,-4
4.328377,466,clench,8,-53,-45,-4,5,0,27,9
4.328382,467,clench,-28,110,95,-1,-22,-18,-16,-28
4.350206,468,clench,-19,-24,-14,-6,-7,0,-18,5
4.350213,469,clench,2,4,5,0,-13,-6,6,5
4.350215,470,clench,31,-24,2,-1,10,7,-12,-9
4.350218,471,clench,-43,-68,-30,1,4,-31,0,6
4.372209,472,clench,5,-33,-8,13,-7,-29,-47,-2
4.372234,473,clench,28,118,60,-7,-39,22,26,-8
4.374178,474,clench,-37,-56,-13,-4,30,0,7,29
4.374185,475,clench,60,-39,-27,3,5,14,-2,-33
4.386511,476,clench,-42,-36,12,2,6,-4,-27,20
4.386533,477,clench,20,35,-6,-1,-1,0,44,-22
4.388752,478,clench,-34,16,10,4,-6,-6,-52,19
4.388766,479,clench,30,-38,-13,-3,12,23,19,-5
4.409036,480,clench,-3,-31,-16,-6,-1,-10,14,14
4.409054,481,clench,14,0,4,-1,-25,-23,-29,-5
4.411989,482,clench,-6,-1,-25,-1,11,15,-16,1
4.411995,483,clench,-17,19,-3,-4,-10,-5,9,8
4.432670,484,clench,-33,25,-31,-11,-6,16,0,-25
4.432701,485,clench,49,71,6,-1,6,-11,5,37
4.434686,486,clench,-14,-24,12,-5,-15,3,-7,22
4.434694,487,clench,9,-35,-12,0,2,-8,24,2
4.446533,488,clench,17,39,-6,2,6,-2,3,12
4.446557,489,clench,8,-55,-28,-10,11,-5,-15,8
4.447276,490,clench,3,-11,10,-1,-20,14,3,-32
4.447291,491,clench,-21,8,3,-4,-8,-17,-60,-8
4.469129,492,clench,39,46,23,3,-6,8,11,6
4.470583,493,clench,-47,-105,-32,3,14,2,-27,-19
4.470594,494,clench,25,127,38,5,-11,-8,38,-13
4.470599,495,clench,-19,-67,6,-2,11,17,17,-7
4.492067,496,clench,23,1,17,6,16,1,2,-13
4.492085,497,clench,-59,52,-7,-4,-20,-8,51,20
4.492808,498,clench,24,-26,16,0,17,16,-49,-21
4.492822,499,clench,19,-11,-33,-6,-12,-10,-1,4
4.506531,500,clench,22,6,28,4,13,-5,0,-3
4.506670,501,clench,-49,28,10,5,11,5,-26,-13
4.507269,502,clench,-61,-18,-35,-4,-1,-2,21,-9
4.507282,503,clench,34,-10,42,-2,-33,7,-14,10
4.529365,504,clench,-20,-55,-14,5,2,-10,-8,16
4.529387,505,clench,-1,-7,0,2,40,7,2,6
4.530393,506,clench,-2,-25,-12,-8,-10,-6,16,1
4.530397,507,clench,-19,-9,-16,1,13,-4,-34,-12
4.552448,508,clench,21,19,-13,2,-3,-5,0,-8
4.552471,509,clench,39,-58,25,-2,-12,19,-16,10
4.554520,510,clench,-6,37,6,1,24,-12,37,-7
4.554526,511,clench,20,42,0,-2,-15,1,-28,1
4.566422,512,clench,-35,-63,-22,-7,4,2,10,-12
4.566439,513,clench,24,23,-5,5,-6,6,-23,3
4.567112,514,clench,24,-20,2,-2,-12,-10,13,-12
4.567126,515,clench,-42,-28,12,-3,-4,4,23,-25
4.588990,516,clench,20,35,-5,-3,2,12,-21,-10
4.589008,517,clench,-46,-41,-23,-3,-2,-24,-22,-13
4.590437,518,clench,-40,2,-16,-4,-11,1,27,-5
4.590446,519,clench,45,18,14,4,-1,2,-4,8
4.613862,520,clench,-22,1,6,-8,24,10,-2,-10
4.613869,521,clench,0,-6,-10,1,-2,-8,48,-3
4.613870,522,clench,31,6,-16,-4,-4,-18,3,-13
4.613872,523,clench,-8,-21,8,-6,-3,4,-36,-1
4.627076,524,clench,-3,16,15,4,-11,6,-10,-5
4.627110,525,clench,36,5,5,4,19,-22,9,-2
4.629436,526,clench,-17,-55,-11,-3,0,-5,-24,11
4.629442,527,clench,-4,86,-28,2,12,-8,19,6
4.649614,528,clench,25,-24,18,-4,-23,20,34,-3
4.649645,529,clench,21,-74,11,0,4,-1,-11,0
4.650173,530,clench,6,44,12,-3,-16,-1,-21,11
4.650191,531,clench,-7,-29,-24,1,25,-12,-39,1
4.672173,532,clench,-26,117,50,6,-25,-10,64,11
4.672198,533,clench,34,12,-15,-8,-6,24,-7,-11
4.674579,534,clench,-5,-18,3,0,13,-12,-36,5
4.674592,535,clench,25,-12,6,3,4,22,22,7
4.686391,536,clench,22,-57,-42,-7,-6,-21,-27,0
4.686413,537,clench,-26,-13,24,3,-2,14,8,-30
4.688556,538,clench,18,-6,-3,-3,-1,0,-13,3
4.688564,539,clench,-20,0,-16,0,-2,6,24,1
4.708976,540,clench,-1,19,-6,7,22,-14,-20,-15
4.708996,541,clench,-36,-55,-4,-19,-33,-2,10,8
4.709585,542,clench,30,-2,-21,5,12,16,-13,-13
4.709605,543,clench,-18,78,17,-11,-34,-36,-3,-4
4.732310,544,clench,11,-76,-20,-2,30,27,4,23
4.732344,545,clench,16,28,4,5,-27,4,26,-8
4.734072,546,clench,-13,-52,-5,-1,2,-14,7,3
4.734077,547,clench,-2,-21,-14,-7,-13,6,-36,-18
4.746408,548,clench,-75,71,-28,7,19,-35,-43,11
4.746429,549,clench,27,9,10,-10,-18,34,39,1
4.747387,550,clench,12,-19,17,-2,1,4,8,24
4.747391,551,clench,-7,-32,6,7,-1,0,41,10
4.769350,552,clench,20,-23,-8,-6,-3,-4,-28,0
4.769359,553,clench,7,-47,-13,9,23,-12,-12,7
4.769693,554,clench,-13,1,9,5,-5,-29,-15,-18
4.769705,555,clench,24,41,-3,-5,8,43,40,38
4.792128,556,clench,-57,-99,2,-13,-18,10,11,-7
4.792212,557,clench,-7,-41,-28,4,8,-25,-53,6
4.794134,558,clench,9,109,52,6,0,27,48,5
4.794140,559,clench,-62,-51,4,2,5,6,-12,2
4.805797,560,clench,41,-15,10,2,-19,-10,-3,-15
4.805814,561,clench,-8,18,-4,-3,16,1,3,13
4.813762,562,clench,7,-58,-30,-7,-5,-11,-29,3
4.813789,563,clench,-4,-83,-50,8,13,-20,3,0
4.828930,564,clench,8,127,91,-6,-28,31,32,-2
4.828952,565,clench,22,-15,-10,-1,18,-17,-11,40
4.829965,566,clench,-32,-35,-15,-7,-3,5,-8,-23
4.830043,567,clench,-2,-77,24,8,12,-10,13,-9
4.852070,568,clench,-20,42,-9,5,-1,-22,-18,-9
4.853843,569,clench,5,26,2,0,7,6,-26,-10
4.853856,570,clench,33,-57,-5,-6,-2,31,57,33
4.853858,571,clench,-46,27,-4,-1,1,-9,-40,-66
4.865901,572,clench,26,-4,-15,-7,4,18,43,24
4.865929,573,clench,-8,25,24,4,-15,-11,-7,-16
4.873994,574,clench,8,31,-42,-9,-8,-8,-15,-20
4.874011,575,clench,12,-10,21,-1,-18,-9,14,10
4.889023,576,clench,29,-105,-14,-1,18,4,-6,-13
4.889041,577,clench,-45,110,37,1,-1,-3,5,18
4.890077,578,clench,-58,-92,-14,-2,-7,-9,-13,-10
4.890082,579,clench,23,102,13,-2,-6,-3,-4,6
4.912057,580,clench,-37,61,-1,0,10,3,-2,-23
4.912076,581,clench,4,-64,-12,-4,-19,-3,12,14
4.912784,582,clench,-8,-1,6,4,11,2,-18,-8
4.912804,583,clench,-6,27,3,14,29,-6,-16,2
4.926708,584,clench,16,10,20,-2,-3,11,10,22
4.926718,585,clench,32,37,-31,-4,-3,22,20,-30
4.934210,586,clench,-21,76,27,5,-5,-17,-24,-5
4.934237,587,clench,27,-63,-3,-1,17,7,14,-21
4.949418,588,clench,6,-44,-45,-4,-7,-4,-24,17
4.951815,589,clench,5,-63,-5,-5,4,-15,-14,8
4.951820,590,clench,10,21,14,11,13,4,-11,-3
4.951822,591,clench,-79,-13,13,-2,9,4,-10,18
4.973350,592,clench,-2,-108,-49,2,-19,15,49,-10
4.973424,593,clench,7,125,70,0,-5,-26,-40,-9
4.973426,594,clench,26,-84,-26,-4,28,7,7,-2
4.973428,595,clench,21,-19,0,-8,-23,0,18,-1
4.985771,596,clench,7,66,8,5,8,-7,-6,32
4.988338,597,clench,-15,-45,-25,6,6,-11,-10,-9
4.993957,598,clench,17,-8,-18,-7,-34,-6,20,30
4.993978,599,clench,29,89,-17,-7,11,-3,-14,16
7.010684,600,rest,-7,3,-8,-3,-5,-1,0,-3
7.010896,601,rest,13,-16,5,3,6,-1,-3,2
7.021373,602,rest,11,12,-1,0,5,0,2,12
7.021381,603,rest,-48,-14,-1,-4,-4,0,-2,-13
7.034721,604,rest,-8,23,1,0,2,-2,0,-14
7.034744,605,rest,8,-6,-3,-2,-5,-1,-5,4
7.036107,606,rest,-13,-6,0,-3,0,-2,-2,-9
7.036148,607,rest,19,21,0,5,3,-1,-5,-15
7.057231,608,rest,-10,-17,-2,0,-6,-1,2,2
7.057238,609,rest,0,30,0,0,1,-1,-2,-11
7.058592,610,rest,-6,-52,-3,-2,2,0,1,8
7.058609,611,rest,10,5,0,-2,-1,-1,1,-12
7.079724,612,rest,-10,15,-2,-1,-1,-1,0,1
7.081586,613,rest,13,-12,-1,-2,-9,-1,-3,1
7.081595,614,rest,-5,15,-1,0,-1,0,-2,-13
7.081598,615,rest,13,-2,-1,-5,-4,-2,-1,-3
7.094587,616,rest,49,-2,1,1,-2,-1,-1,-7
7.094603,617,rest,-22,1,1,-2,-6,-1,1,3
7.096545,618,rest,-14,-13,-5,-1,10,1,-1,-3
7.096550,619,rest,4,-13,-3,-4,0,0,-1,-6
7.117563,620,rest,2,18,5,1,12,-1,0,6
7.117587,621,rest,11,-47,-4,-2,-1,-1,1,-2
7.120001,622,rest,8,7,1,-1,-6,0,1,4
7.120008,623,rest,55,13,2,-2,-4,-2,-2,23
7.147143,624,rest,-66,4,0,2,4,2,0,-7
7.147169,625,rest,-4,-10,-2,1,8,-2,-1,0
7.148694,626,rest,-3,6,3,2,1,-2,-4,7
7.148712,627,rest,12,-9,-3,-1,3,0,0,-7
7.154881,628,rest,-18,-9,1,-2,-14,-1,1,-1
7.154914,629,rest,-3,24,1,0,-3,-1,1,-20
7.156511,630,rest,-6,17,-2,-1,-6,-2,2,-8
7.156517,631,rest,60,-43,-4,-3,-3,-4,-5,-40
7.177093,632,rest,-4,-6,-4,-2,-4,0,0,5
7.177116,633,rest,14,8,-2,-3,-1,-1,-3,-3
7.179371,634,rest,-3,17,-1,-1,1,-3,0,-2
7.179376,635,rest,-17,7,1,0,4,0,3,0
7.200459,636,rest,-2,-14,-3,-4,-1,-2,-4,-2
7.200467,637,rest,4,11,-1,-1,3,-2,-2,3
7.201068,638,rest,13,8,-1,-1,1,0,-2,-1
7.201084,639,rest,-25,-3,0,1,-5,-1,0,7
7.215548,640,rest,-16,-58,-8,-3,-3,0,1,-4
7.215555,641,rest,17,20,0,0,4,0,-6,18
7.220907,642,rest,24,2,1,0,-1,-1,-1,2
7.220926,643,rest,-37,-7,0,-4,-4,0,-1,-1
7.237107,644,rest,-20,7,-1,-5,-5,-2,-1,-46
7.237131,645,rest,14,6,0,4,6,-2,-2,1
7.239257,646,rest,-3,-21,-1,2,6,-1,1,1
7.239263,647,rest,-3,6,-2,-1,-1,0,-12,-2
7.260283,648,rest,18,1,0,0,-1,-1,0,-3
7.260289,649,rest,-7,-2,0,-2,-3,0,0,1
7.260967,650,rest,-4,-4,-2,-3,-4,-1,0,-1
7.260978,651,rest,-15,25,-2,0,2,-2,4,-17
7.274057,652,rest,6,-44,-1,-3,-1,-1,-3,5
7.274078,653,rest,-2,2,0,0,17,1,2,19
7.280992,654,rest,7,16,0,0,-19,-1,0,8
7.281017,655,rest,-19,-7,-8,-5,-4,-3,-1,-7
7.297229,656,rest,8,17,0,0,-4,0,-2,2
7.297254,657,rest,-7,-3,-3,-2,0,0,2,-5
7.298785,658,rest,13,21,4,2,6,-2,-4,-11
7.298791,659,rest,-34,-34,-2,-3,0,1,1,14
7.319694,660,rest,1,1,-4,-1,-2,-2,-5,9
7.319718,661,rest,-9,6,0,1,6,0,0,-3
7.321811,662,rest,-8,-8,1,0,-1,0,-2,2
7.321822,663,rest,24,24,3,-3,-8,1,-1,3
7.334048,664,rest,-4,7,1,6,12,-2,-2,10
7.336192,665,rest,15,-4,-1,-2,-10,-1,-2,-4
7.340854,666,rest,-24,1,2,1,5,1,0,51
7.340873,667,rest,7,-22,-2,-1,3,0,0,4
7.357237,668,rest,8,9,1,-4,-5,-2,4,0
7.357260,669,rest,-3,-12,-2,-1,-7,-1,-2,-1
7.358691,670,rest,1,-13,-5,-4,-1,-3,-4,-13
7.358709,671,rest,-2,16,4,2,-1,-1,-1,5
7.379874,672,rest,1,-1,-2,1,1,0,2,13
7.379899,673,rest,26,5,2,-1,-6,0,2,-6
7.382301,674,rest,-39,-14,-8,-5,4,-2,-1,-13
7.382310,675,rest,-8,-11,-3,-2,-4,-2,1,0
7.393893,676,rest,0,26,0,-1,0,-2,-4,-66
7.393921,677,rest,31,14,0,-1,-4,-1,0,5
7.400929,678,rest,28,-24,-2,2,6,1,0,-11
7.400954,679,rest,20,34,3,-1,-33,-3,-2,7
7.417348,680,rest,-10,9,-1,-1,1,-3,-6,-6
7.417372,681,rest,-57,-63,-5,-4,-4,-4,-2,-6
7.420327,682,rest,6,4,0,-1,-6,-2,1,-3
7.420335,683,rest,-2,3,-2,1,9,1,-2,-5
7.439624,684,rest,12,10,0,-2,-1,1,0,20
7.439652,685,rest,2,22,2,0,-6,-3,-1,-3
7.441193,686,rest,8,-3,-1,-4,-1,-1,-4,4
7.441212,687,rest,-35,-31,-3,2,17,-1,0,1
7.453875,688,rest,-2,-5,4,1,-2,-2,-2,11
7.453897,689,rest,-21,26,-2,-1,4,-1,-2,2
7.460655,690,rest,-7,-9,-3,-4,-1,0,0,-13
7.460671,691,rest,17,22,1,-2,0,-2,1,-2
7.477061,692,rest,5,-31,-1,-1,-3,2,-1,54
7.477080,693,rest,-6,4,-2,-1,-5,-1,-3,-10
7.479370,694,rest,-5,17,0,-1,10,0,-1,-2
7.479374,695,rest,1,-25,-1,0,2,1,1,-2
7.499711,696,rest,0,27,-4,-1,0,-1,-3,-8
7.499723,697,rest,-2,-36,3,-2,-5,-2,1,-2
7.501046,698,rest,-10,-2,0,1,2,-2,3,0
7.501064,699,rest,2,7,1,-2,3,-1,-3,1
7.515574,700,rest,-11,18,3,2,1,-2,-2,-10
7.515641,701,rest,-5,-35,-8,-4,-4,0,0,28
7.520730,702,rest,24,5,-3,-3,-3,-1,1,-22
7.520755,703,rest,-70,-15,1,1,7,-1,0,-3
7.537379,704,rest,-41,-15,-3,-5,-35,-3,-1,-10
7.537407,705,rest,7,20,-1,-2,-2,0,-1,-8
7.539524,706,rest,-16,-3,-1,-3,-1,-3,-4,-6
7.539536,707,rest,24,1,-1,3,1,0,-1,5
7.559616,708,rest,36,22,-1,-1,9,1,0,6
7.562211,709,rest,-7,-33,-3,-1,-6,-3,-2,-9
7.562218,710,rest,1,-5,-4,0,0,-2,0,5
7.562220,711,rest,-1,11,-1,-3,-3,-2,-2,-6
7.573273,712,rest,1,-9,0,0,5,-1,0,-5
7.573293,713,rest,6,24,0,-1,-2,1,-1,-5
7.584557,714,rest,-10,10,2,-1,-1,0,-1,-1
7.584566,715,rest,-26,-24,-2,-3,-4,-3,-1,-49
7.597125,716,rest,5,5,-3,0,4,-1,0,8
7.597147,717,rest,35,18,-1,-2,1,-2,-7,-5
7.598604,718,rest,-10,-6,2,-1,-6,-1,-1,0
7.598622,719,rest,-2,37,0,3,3,1,-1,-1
7.619674,720,rest,11,-69,4,-3,-2,-3,-2,0
7.619696,721,rest,19,-8,-5,-1,3,-1,-1,-7
7.621723,722,rest,-17,0,0,1,-4,0,2,-25
7.621728,723,rest,3,11,0,2,-3,1,-8,49
7.633360,724,rest,-15,10,-3,-4,5,1,-3,-2
7.633385,725,rest,-3,-2,4,-1,2,-2,0,2
7.643014,726,rest,18,0,-2,0,-7,0,-3,3
7.643018,727,rest,12,-2,-1,-5,-3,0,6,3
7.658029,728,rest,5,8,-1,3,2,0,2,1
7.658036,729,rest,-19,-13,2,2,2,1,0,-1
7.658640,730,rest,-12,-4,-1,0,0,0,0,5
7.658654,731,rest,10,1,-1,-1,22,0,0,-2
7.679575,732,rest,-11,-4,1,-4,-6,-2,-2,0
7.679601,733,rest,10,33,-1,-1,-2,0,1,-5
7.681718,734,rest,-11,-6,-1,0,-4,-1,-1,7
7.681722,735,rest,9,-15,-4,-2,9,0,0,2
7.693207,736,rest,-11,12,-1,1,6,-1,2,-4
7.693224,737,rest,18,-5,0,0,0,0,1,1
7.704453,738,rest,-28,-9,-6,-4,2,-4,-4,-38
7.704463,739,rest,18,-11,-6,-1,-8,-1,1,18
7.717375,740,rest,2,2,0,-2,-1,-1,-2,-5
7.719808,741,rest,6,12,0,-1,-3,0,4,-1
7.719820,742,rest,5,11,3,1,-1,-2,-2,3
7.719822,743,rest,8,-12,1,-4,3,-3,-2,-10
7.739527,744,rest,16,-5,-3,0,-2,0,1,2
7.739544,745,rest,-23,4,-5,-4,-1,0,-3,2
7.741164,746,rest,18,3,0,5,2,0,1,16
7.741182,747,rest,-4,10,0,3,-1,0,-2,-5
7.753186,748,rest,11,5,2,1,1,1,-2,7
7.753250,749,rest,-5,2,2,0,0,-1,-2,-26
7.762532,750,rest,12,5,-3,-2,-6,0,-2,19
7.762536,751,rest,-21,-11,-2,-2,-9,-2,-1,-4
7.777057,752,rest,13,27,-3,-3,13,0,-1,-11
7.777079,753,rest,1,-52,-5,-4,-34,-2,-2,-6
7.778956,754,rest,2,-1,1,-1,1,-2,-1,8
7.779003,755,rest,8,1,-3,-3,-7,-1,1,0
7.800694,756,rest,-16,-5,-5,-2,-2,0,-1,-2
7.800700,757,rest,3,26,1,0,9,0,-1,7
7.801129,758,rest,10,-4,1,-1,-5,0,-2,2
7.801147,759,rest,-6,-13,-3,-4,-14,-5,-2,-3
7.813483,760,rest,-3,1,-3,0,1,-3,-1,-6
7.813565,761,rest,-9,7,-3,-1,5,0,1,4
7.822397,762,rest,-4,-6,-1,1,-1,1,1,-2
7.823867,763,rest,-1,6,-2,0,0,0,4,4
7.837312,764,rest,-15,-15,2,-2,-2,-1,-3,-2
7.837339,765,rest,-12,3,-1,-4,0,-2,-1,4
7.839594,766,rest,7,11,-1,1,7,-2,-2,0
7.839605,767,rest,-7,-33,-3,-5,-5,-2,1,-10
7.859495,768,rest,2,8,-1,-1,-1,-3,-1,1
7.859516,769,rest,-26,-11,-2,2,6,-1,-3,0
7.861806,770,rest,2,3,-4,-3,0,0,1,4
7.861814,771,rest,32,24,4,2,0,0,-4,4
7.873418,772,rest,-6,-6,-2,-2,-8,-1,-1,-2
7.873444,773,rest,0,4,1,-1,1,-3,-1,3
7.882598,774,rest,-25,-29,-3,-2,2,1,-3,-1
7.882609,775,rest,7,7,1,1,-3,1,-2,2
7.897185,776,rest,8,12,2,-1,13,0,1,9
7.897267,777,rest,3,-29,-2,-3,4,-2,-4,-12
7.898725,778,rest,14,7,3,0,0,-1,-1,2
7.898815,779,rest,-8,5,0,2,-8,-1,-1,-1
7.919651,780,rest,-1,1,-3,-1,-3,-2,0,2
7.919675,781,rest,-8,4,-4,-3,0,-3,1,-9
7.921476,782,rest,0,-7,-2,-2,-8,1,0,3
7.921482,783,rest,-7,18,2,1,7,0,-3,4
7.933533,784,rest,11,-2,-3,-3,-6,-3,-1,-13
7.933559,785,rest,4,-2,0,1,-1,1,1,4
7.942383,786,rest,-21,0,-2,-3,3,-3,-2,-4
7.942387,787,rest,-5,-5,-4,-5,-5,-2,-1,-23
7.957892,788,rest,5,-3,-1,5,1,1,-3,32
7.957901,789,rest,1,-5,-2,0,1,1,5,6
7.958719,790,rest,9,10,2,-1,0,-2,-4,-1
7.958740,791,rest,-13,1,-1,0,0,-2,-1,-8
7.980190,792,rest,1,-22,-1,-3,-7,-2,2,-12
7.980214,793,rest,0,2,-1,-2,1,-1,-2,3
7.982113,794,rest,-4,19,0,0,0,0,0,4
7.982121,795,rest,-9,-15,-4,-4,9,-1,0,7
8.002107,796,rest,32,6,0,-3,-10,0,0,-8
8.002137,797,rest,-64,30,5,4,5,0,-3,1
8.004729,798,rest,3,-62,-4,-3,1,-4,-5,-37
8.004736,799,rest,-15,5,2,2,0,0,-3,29
8.017297,800,rest,-13,-7,-2,-1,3,-3,-3,-4
8.017511,801,rest,25,8,-2,-2,-2,0,0,-2
8.020628,802,rest,1,11,-3,-2,-5,0,2,4
8.020635,803,rest,8,5,-1,0,-4,1,-1,-4
8.039559,804,rest,-8,-15,3,0,-3,0,0,-4
8.039583,805,rest,7,8,2,-2,-4,-1,-3,-3
8.041177,806,rest,-4,17,1,2,20,-1,0,4
8.041195,807,rest,6,-33,-2,-6,-30,-2,-2,-2
8.062024,808,rest,3,13,-6,6,4,-1,2,-1
8.062041,809,rest,0,-6,-1,0,-1,-1,-2,-3
8.063703,810,rest,8,7,-1,-3,-2,-1,1,6
8.063742,811,rest,15,12,3,2,9,-1,-1,-3
8.077100,812,rest,-13,-1,-1,-2,-10,0,-2,-4
8.079931,813,rest,-12,-7,-3,-4,-8,-3,4,-50
8.079938,814,rest,3,1,-2,0,-3,0,-3,10
8.079940,815,rest,1,1,-5,-2,4,-2,-3,-5
8.100597,816,rest,-18,-9,5,-2,-8,-2,-1,-5
8.100607,817,rest,22,15,0,-1,6,1,0,1
8.101008,818,rest,-15,-20,-3,-3,-5,-2,1,0
8.101022,819,rest,-26,-13,-2,0,5,-1,-3,-6
8.122208,820,rest,0,-18,-3,-2,4,-1,-1,-4
8.122228,821,rest,16,6,-5,-3,-4,0,-2,13
8.124717,822,rest,9,7,3,1,0,0,0,0
8.124722,823,rest,2,10,-2,-1,-1,1,0,3
8.136608,824,rest,-10,4,-3,-1,1,-2,1,-3
8.136625,825,rest,5,-3,3,1,-1,1,-1,13
8.150903,826,rest,-1,3,-1,0,-8,-2,-1,1
8.150925,827,rest,1,2,-3,-1,-1,-1,2,-12
8.159527,828,rest,4,4,2,0,4,2,0,49
8.159555,829,rest,6,-2,-1,-1,-2,-1,-2,5
8.161092,830,rest,0,-1,-2,-1,2,0,-4,6
8.161096,831,rest,-21,-6,0,-2,-2,-1,-1,-9
8.182509,832,rest,-16,-5,1,-5,-11,-1,-3,-22
8.182540,833,rest,1,-3,0,4,-2,0,0,8
8.184997,834,rest,15,10,-1,0,0,-1,1,6
8.185005,835,rest,12,-23,0,1,0,1,0,6
8.196690,836,rest,-1,8,-3,-3,19,1,-1,-4
8.196714,837,rest,-6,-2,0,-1,-35,-5,-1,-1
8.203527,838,rest,7,50,-1,0,-5,0,7,-8
8.203551,839,rest,6,-32,-2,-1,-2,-1,-3,0
8.219644,840,rest,-2,0,-2,-2,0,-1,0,-24
8.219667,841,rest,14,5,1,1,12,1,-1,35
8.222605,842,rest,-31,-2,-2,-2,0,0,0,-5
8.222612,843,rest,14,16,-4,-2,-5,-2,2,2
8.242123,844,rest,-21,9,1,0,-4,-1,-2,-8
8.242159,845,rest,1,-15,-6,-2,9,-2,-3,-11
8.243625,846,rest,0,-21,-1,-2,-6,-1,-2,2
8.243643,847,rest,-4,15,-2,-1,0,1,-1,7
8.256564,848,rest,22,-5,0,0,2,-1,-2,2
8.256660,849,rest,0,6,-3,-6,-3,-3,-4,-40
8.263504,850,rest,-39,-28,-3,1,3,-1,-3,-2
8.263528,851,rest,20,13,2,1,-2,-3,-1,-9
8.279665,852,rest,15,10,-2,-2,-2,0,1,1
8.279689,853,rest,-8,-1,2,2,1,0,0,5
8.282205,854,rest,14,-1,-5,-5,-2,-1,-1,-3
8.282212,855,rest,5,5,2,-1,2,-1,-1,-1
8.302995,856,rest,4,1,-1,1,-4,0,-1,-3
8.303002,857,rest,-6,-9,-3,-1,6,-2,-1,0
8.303516,858,rest,19,15,4,-1,-4,-2,-4,-2
8.303528,859,rest,-30,7,2,1,-2,0,1,11
8.318909,860,rest,27,-42,-8,-1,1,-2,-2,2
8.318916,861,rest,-16,26,-3,-2,-2,-1,2,-28
8.323384,862,rest,-6,-44,-4,2,8,0,-6,-1
8.323403,863,rest,2,20,-2,-4,-29,-3,-2,-5
8.339519,864,rest,-8,-1,-3,-3,-3,-1,0,8
8.339540,865,rest,-13,11,-1,1,-5,0,0,-4
8.341120,866,rest,17,10,2,0,-11,-3,-4,1
8.341158,867,rest,-22,-7,2,0,14,-1,-1,-2
8.362055,868,rest,-18,-9,-4,0,-2,-1,0,-13
8.362078,869,rest,22,-2,1,0,-3,-3,2,10
8.364743,870,rest,-59,-1,0,-4,1,-2,1,-15
8.364751,871,rest,36,0,-2,-2,-1,1,-1,21
8.376515,872,rest,-48,4,-1,2,2,-1,-1,1
8.376539,873,rest,-6,-7,-2,1,8,3,1,7
8.383550,874,rest,23,-6,-1,-1,0,0,0,-4
8.383575,875,rest,-6,1,2,-2,3,0,-2,-9
8.399464,876,rest,5,14,-2,-1,-5,1,-3,22
8.399481,877,rest,-7,-51,-5,-3,0,-2,-3,11
8.401064,878,rest,-5,-1,-2,-2,-4,0,0,-1
8.401081,879,rest,11,3,-6,-2,0,0,-1,-3
8.422148,880,rest,-1,10,3,-4,-2,-3,0,-20
8.422166,881,rest,-41,2,1,3,5,1,-4,35
8.424033,882,rest,20,5,-3,-2,1,-2,-8,2
8.424038,883,rest,13,-8,0,0,-3,-1,1,-8
8.436609,884,rest,-1,-2,-3,-4,-8,-3,-1,-18
8.436632,885,rest,5,17,-1,1,3,1,0,-7
8.443170,886,rest,33,-33,-5,-5,-7,-1,3,2
8.443187,887,rest,-71,-2,0,3,12,0,-3,6
8.459599,888,rest,25,-13,1,0,1,-1,-3,1
8.459612,889,rest,17,20,-1,-5,-2,-2,0,-2
8.461051,890,rest,-10,6,-1,0,6,-2,2,6
8.461099,891,rest,17,1,-5,-3,-2,-2,-1,-7
8.482469,892,rest,4,6,2,-2,-3,-1,-1,4
8.482492,893,rest,-36,-15,-6,0,0,-1,1,-10
8.485414,894,rest,19,-15,3,-1,1,-2,-2,-8
8.485421,895,rest,-30,8,-3,-3,1,-3,-2,-2
8.495818,896,rest,1,-5,-1,1,-1,-2,1,1
8.495842,897,rest,18,10,1,-4,1,-1,-1,5
8.505653,898,rest,-15,9,3,5,0,0,0,4
8.505660,899,rest,6,10,-3,-2,-1,-1,1,5
8.519491,900,rest,2,-4,-1,-1,6,-3,-3,-21
8.519548,901,rest,5,-7,-2,-4,3,-2,-4,4
8.521976,902,rest,-7,16,0,1,-2,1,0,1
8.521984,903,rest,14,-11,1,-4,-4,-3,-1,1
8.541931,904,rest,-9,-2,-2,-1,-2,-1,-1,3
8.541954,905,rest,5,-11,-4,-2,-3,-1,0,-3
8.543662,906,rest,-11,11,-2,-4,-3,0,1,-53
8.543687,907,rest,10,16,6,4,6,1,0,4
8.555754,908,rest,-13,-48,-4,-4,-3,-1,-3,-7
8.555775,909,rest,42,20,1,1,-4,-2,-1,-5
8.565966,910,rest,-6,-7,1,1,-4,1,-4,17
8.565970,911,rest,-6,-19,-2,-2,-3,-4,-2,-9
8.579749,912,rest,-27,12,-2,-2,-1,-1,1,8
8.579772,913,rest,10,-3,3,3,0,1,-1,5
8.582626,914,rest,36,16,-5,-3,-6,-1,0,10
8.582634,915,rest,14,1,2,5,31,0,-2,-1
8.602139,916,rest,14,2,1,0,-10,2,-1,11
8.602146,917,rest,-19,-12,0,-1,-1,-2,-1,-6
8.603514,918,rest,-26,-5,0,-3,-3,0,1,2
8.603530,919,rest,1,-8,-3,-3,-8,1,0,0
8.618716,920,rest,14,28,-5,-6,3,-2,4,-1
8.618723,921,rest,-15,-33,5,7,4,-3,-5,-40
