timestamp,sample_number,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1.879912,342,0,0,0,-2,-2,-2,0,-1
1.879931,343,-1,-2,-1,-2,-1,0,0,1
1.895629,344,-1,-2,0,-2,-1,0,0,0
1.895646,345,0,-1,0,1,-1,-1,0,0
1.903048,346,-1,-2,-1,0,-2,0,-1,-1
1.903066,347,-1,-2,-1,-1,0,-2,-1,-1
1.903983,348,1,-1,-2,1,-1,-1,-2,-1
1.903997,349,-2,-2,-2,-2,-1,-2,-2,0
1.933848,350,1,-1,-1,-1,-2,0,1,-2
1.933870,351,-2,1,-1,0,-1,-1,-1,-1
1.934655,352,-1,-2,-2,-2,1,-1,0,-1
1.934686,353,0,1,-1,-2,-1,0,-1,-1
1.939955,354,-1,-1,0,0,-1,-2,-1,-1
1.939974,355,0,0,-1,0,0,-1,-1,0
1.947487,356,-2,-1,-2,-1,0,-1,0,-1
1.947512,357,0,0,0,-1,0,-1,1,-1
1.963124,358,-2,-2,-2,0,1,-1,-2,-3
1.963147,359,-1,-2,-2,-1,-2,-1,1,-1
1.964062,360,-2,-2,-1,0,-2,0,-1,-1
1.964074,361,-2,-1,-1,-1,0,-2,-1,0
1.985613,362,0,-2,-2,-2,0,-1,0,1
1.985630,363,-2,1,-1,-2,0,-1,-3,-2
1.986617,364,1,-2,-1,-1,-3,-2,-1,-2
1.986632,365,0,-1,0,0,-2,1,0,-2
2.008231,366,-1,0,0,0,0,-1,0,-1
2.008259,367,1,-3,1,-2,0,-1,1,-1
2.009511,368,-1,1,-1,-1,1,0,-1,-1
2.009530,369,0,-2,-1,0,-1,-1,-1,-1
2.023314,370,0,1,-1,-2,0,-1,-2,-1
2.023345,371,-2,-1,-3,-1,0,-1,-1,0
2.024394,372,1,0,-1,-2,0,-2,0,-3
2.024549,373,-2,-2,-1,-2,-1,0,-1,1
2.045683,374,-1,0,0,-2,-2,-2,-3,-1
2.045768,375,-2,0,-1,0,-1,0,-2,-1
2.046493,376,-1,-1,-2,-2,-1,-2,-1,-1
2.046514,377,0,0,0,0,0,-1,0,-2
2.068166,378,0,0,-2,-1,0,-1,-1,0
2.069377,379,-1,-1,0,0,-1,-1,-1,1
2.069394,380,-1,0,0,1,-1,-1,-1,1
2.069396,381,-1,0,-3,-2,-1,0,-1,0
2.083175,382,0,-1,1,0,0,0,0,-2
2.083196,383,1,-2,-1,-2,-1,0,0,-1
2.084029,384,-1,-1,-2,-1,1,-1,1,-2
2.084045,385,-1,0,-1,-1,-4,-1,-1,-1
2.105436,386,-1,-1,-1,0,-1,-2,-1,-1
2.105498,387,-1,1,0,-1,-2,-2,-2,0
2.113126,388,0,-1,-1,-1,0,0,0,0
2.114177,389,-1,-2,0,-1,0,-1,-2,0
2.128576,390,0,-2,-1,-2,-1,0,0,-2
2.129830,391,-1,-1,-1,0,0,-1,-1,0
2.129849,392,-2,0,-3,0,-1,0,-1,-1
2.129852,393,0,-1,-2,-2,-2,0,-1,0
2.143263,394,-2,1,-1,0,0,-1,-2,0
2.143296,395,-2,-2,-1,-1,-2,-2,-2,-3
2.144412,396,-1,-1,-2,-1,1,-1,-1,-1
2.144429,397,-3,-1,0,-1,-1,-1,-1,-2
2.165617,398,-1,0,1,-1,0,-1,1,0
2.165636,399,0,-1,1,-1,-1,-1,-1,-1
2.166318,400,0,-1,0,-2,-1,0,-2,-1
2.166394,401,1,-3,-1,-1,-2,0,0,-1
2.188073,402,-3,-1,-2,0,-1,0,-2,-2
2.188090,403,0,-1,-1,-2,1,0,-1,-1
2.188870,404,0,-1,1,-2,-2,0,0,0
2.189186,405,-1,0,-1,-2,0,-2,-2,0
2.202810,406,-1,-1,-3,-2,-1,-1,-1,-2
2.202834,407,-1,-2,-1,-2,-1,0,-1,0
2.210607,408,-1,-1,-1,1,-1,0,0,-1
2.210623,409,-2,0,1,-1,0,-2,0,-1
2.225650,410,-1,-1,-1,-2,-2,-2,-1,-2
2.225669,411,0,-1,-1,0,-2,-2,-1,-1
2.226617,412,-3,-1,0,-1,-1,0,-1,-1
2.226631,413,-2,-1,-1,0,0,0,-1,-1
2.265051,414,0,0,-1,-2,-3,0,-1,0
2.265068,415,0,1,-1,-3,-1,-1,1,-2
2.265934,416,-1,-1,-1,0,-1,-2,0,0
2.265957,417,-2,-2,-1,0,-1,-1,-1,-2
2.267548,418,-1,0,-1,0,-1,-1,-2,-1
2.267567,419,-2,-3,-1,-1,-1,-1,-2,-2
2.270601,420,0,-1,-2,0,0,-1,1,0
2.270618,421,1,0,-2,-1,0,-2,-1,-3
2.285614,422,-1,0,-1,-1,-1,0,0,-2
2.286470,423,-1,0,0,1,-1,-1,-1,1
2.286482,424,0,-2,-1,-1,-1,-2,-2,-1
2.286483,425,-1,-1,-1,-2,-1,0,-2,-1
2.308034,426,-2,-1,-2,-1,-2,0,0,-1
2.308050,427,-1,0,-2,-1,0,-1,-1,0
2.308766,428,0,0,0,0,-2,-1,-2,-1
2.308782,429,-1,0,0,-2,-1,-2,-1,-1
2.324025,430,2,-2,0,0,0,-2,-1,-1
2.324046,431,0,-1,0,-1,-2,-2,0,0
2.324048,432,-3,-1,-2,0,0,-2,-1,-2
2.324050,433,0,0,-2,-3,-1,-1,0,0
2.345679,434,-3,-2,-1,-1,-1,0,-1,-1
2.345699,435,0,0,-1,1,0,-1,0,-3
