Timestamp_ms,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
21284,-2,-3,-1,1,-1,0,-2,-7
21345,0,-14,-6,-3,-1,-3,-3,-1
21406,8,-3,1,2,0,-1,-6,-1
21457,-1,0,-2,-2,-3,-1,-1,7
21511,2,9,13,2,1,0,0,-8
21562,1,-23,-4,-2,0,0,1,-2
21613,-1,-3,-3,-3,0,0,3,-7
21667,-4,6,5,0,-1,-2,1,1
21724,-2,-4,-5,-1,0,1,3,18
21787,-2,-5,-10,-3,-2,-1,-2,-1
21847,0,-7,-1,-1,-4,-3,1,3
21899,-1,-2,-2,-1,-1,-2,-1,4
21961,0,2,-4,-2,-1,-2,-3,-10
22023,-1,-11,-1,0,-1,0,-1,6
22086,-1,-2,-2,-1,0,-2,1,3
22148,0,1,7,-2,-2,-2,1,44
22207,-1,-18,-13,-3,-1,1,-1,19
22260,4,6,7,1,0,-1,-2,-2
22325,5,4,-3,2,1,-1,-11,-39
22387,-1,10,5,-1,-1,0,0,5
22448,-2,-1,1,-1,-3,-1,0,8
22498,1,4,11,3,0,0,-3,-5
22551,-3,-25,1,-1,-2,-1,2,0
22605,1,-2,-2,0,0,-1,-2,10
22661,-3,6,1,-3,-2,1,2,-2
22710,0,-2,3,1,0,-3,-6,-4
22767,1,1,3,1,1,0,0,5
22832,-3,-22,-6,-4,-2,-1,-2,-22
22891,2,-3,-8,0,-1,-1,-2,5
22942,-7,7,7,1,0,0,-1,-9
23004,1,7,7,-1,-1,-1,-2,-3
23067,0,1,3,1,-1,-1,-8,-22
23130,-3,-4,-3,-2,-3,-3,-1,-3
23190,2,9,8,-2,-1,-2,-1,2
23249,0,0,-6,-3,-1,-2,-2,-12
23303,-2,5,-4,-2,-1,-1,1,2
23366,0,10,9,-2,0,-1,-7,-1
23435,0,-5,-3,-1,-2,0,1,7
23490,0,-3,-6,0,-1,-2,-3,-10
23551,-4,1,-9,-3,-2,-2,-2,-24
23606,-5,6,3,2,0,0,0,7
23654,1,0,5,-1,-3,-2,-4,-2
23706,-3,-4,-7,-2,0,1,2,-8
23760,1,3,7,-1,-1,-2,-4,-25
23814,-2,0,1,-2,-1,0,1,1
23870,-1,-17,-8,-1,-2,0,-1,2
23932,2,1,13,3,1,0,0,4
23992,-1,2,1,-3,-2,-1,-2,-8
24046,-1,5,0,-3,0,0,-2,-1
24108,1,-17,-7,1,-1,-1,-5,-2
24171,-2,5,1,-1,-3,-1,-2,-1
24232,-1,-8,-2,0,0,1,5,39
24292,-3,2,-11,-5,0,1,-3,-11
24342,-1,-14,-1,-1,2,0,0,-14
24396,-6,-2,-3,0,2,0,-3,-15
24449,-1,8,4,1,1,0,1,-13
24500,-2,0,-7,-3,0,-2,-1,4
24558,0,3,1,0,-1,-1,-3,-1
24608,0,1,6,0,-2,-1,-1,5
24660,1,7,1,1,-1,-2,-5,-20
24712,-2,1,6,2,-1,0,-2,6
24769,-1,5,0,-1,-2,0,-4,-5
24817,-1,0,-6,-1,-1,-2,0,4
24876,-3,1,-1,-2,0,1,4,2
24936,-2,3,4,2,-2,-4,3,17
24988,2,2,3,1,0,-1,-7,-25
25041,0,-7,-2,-1,2,-1,-1,5
25094,0,-2,3,-2,-4,-4,-3,1
25147,-6,0,-4,-4,-3,-3,-4,-11
25203,-4,-13,-5,2,0,2,0,-6
25251,-4,-5,0,-1,-3,-3,-4,-4
25304,-2,-30,-11,-2,-1,-1,1,-3
25358,-5,0,-4,-1,-1,-1,-2,3
25416,-1,5,1,-1,-1,1,0,-1
25477,-1,-7,-2,-3,0,-2,-2,-9
25537,-1,1,5,0,-3,-2,-1,-4
25598,-3,-2,-9,-3,-2,-1,-2,-9
