timestamp,sample_number,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
2.337291,460,-7,5,-3,-1,5,0,-1,2
2.337312,461,27,0,-1,0,1,2,9,-1
2.338997,462,-6,3,-5,-5,-4,-4,-8,-6
2.339006,463,2,-4,6,2,-2,0,1,-2
2.351551,464,5,10,-1,-2,1,-2,3,-2
2.351573,465,-2,6,-8,-1,-2,1,-4,0
2.352861,466,-1,-3,7,4,2,4,2,5
2.352866,467,3,-12,7,-1,-3,0,-2,-5
2.375407,468,-13,49,7,-1,4,-2,-5,3
2.375423,469,18,-27,10,0,-3,-5,-3,0
2.375427,470,-22,-34,-18,-4,-7,-2,-6,-2
2.375431,471,-7,-6,13,-1,0,0,6,-3
2.397074,472,-15,11,-5,4,9,3,5,-1
2.397096,473,0,15,-13,-2,-4,-3,-4,2
2.399277,474,2,38,6,-4,-10,-8,-1,2
2.399292,475,19,-12,-8,-3,-3,-1,0,-1
2.411569,476,-6,-25,9,1,7,-1,-4,-2
2.411594,477,-12,18,-4,5,-15,9,2,0
2.412242,478,14,-20,2,-3,-3,-6,0,-1
2.412254,479,10,15,-2,-3,-2,1,-4,4
2.434585,480,8,5,0,-1,1,-3,-6,-2
2.434608,481,-1,0,-7,-2,-1,-5,2,-6
2.436816,482,-4,-9,-7,-2,1,0,3,2
2.436828,483,-9,14,14,-1,-2,0,-2,2
2.457672,484,20,3,-1,-5,-4,-6,-11,-4
2.457701,485,-5,-17,3,-4,2,-1,-1,-3
2.460006,486,-20,-5,-4,2,-2,1,10,4
2.460018,487,-11,-12,-12,1,6,3,-12,-2
2.471774,488,9,-4,0,0,-1,-1,10,1
2.471798,489,-2,19,-10,-5,-5,-7,-6,-3
2.472177,490,21,10,12,0,-1,-2,-4,1
2.472189,491,-13,-20,-8,-1,-5,-4,-3,-2
2.495293,492,23,-11,-2,-2,-3,-2,-3,-7
2.495308,493,-25,15,-1,0,7,4,2,0
2.497093,494,7,7,-1,1,3,-2,-4,-3
2.497111,495,1,-11,-6,-1,-3,-2,1,0
2.518304,496,-1,2,1,2,1,5,0,3
2.518326,497,-1,21,5,1,0,1,4,0
2.518521,498,14,-18,-9,-5,4,-1,-4,-4
2.518557,499,-10,34,6,-3,-20,-3,-1,-1
2.531384,500,8,-8,-1,2,1,-2,1,0
2.531532,501,-13,-17,-5,-2,-5,-5,-1,-1
2.532186,502,-13,-2,-5,1,1,3,1,0
2.532210,503,-2,-5,-6,-1,4,0,-1,-4
2.554599,504,1,5,-5,-3,-6,-3,0,-1
